id,user,path,rating
4252,12,46,0.632348657
1069,12,50,4.653714638
3145,12,52,3.246503619
4510,12,57,2.666194998
1524,12,62,4.807353118
3431,12,65,3.873583587
3116,12,74,2.472916603
3291,12,77,2.81008429
3408,12,79,1.006627161
990,12,89,4.933778193
1296,12,100,3.074696383
1681,12,102,0.8560873
2089,12,102,0.118796504
839,12,108,0.404494455
4385,12,109,4.258811291
872,12,111,0.602058115
4287,12,112,1.815386605
3928,12,115,4.406735314
1609,12,127,4.598705886
693,12,130,3.620470107
3822,12,131,4.0293237
4199,12,141,0.47634076
2628,12,146,0.499682517
840,12,158,0.981588024
1638,12,158,0.671918626
2654,12,160,0.548038999
4104,12,165,1.530572291
3654,12,170,0.799703111
88,12,171,3.504820957
888,12,171,3.89018776
687,12,177,2.093520874
4175,12,185,4.559101225
3558,12,190,2.090616537
3776,12,201,3.866739791
4360,12,201,2.934002685
913,12,212,1.175593974
297,12,215,1.336666868
2674,12,215,0.416656371
3119,12,215,0.138582772
1567,12,218,1.982925483
1192,12,220,4.437780305
3888,12,226,3.61227512
2895,12,229,4.094608585
2970,12,253,3.166917152
4335,12,253,3.41642135
1298,12,254,1.353043197
3750,12,254,4.69528297
3970,12,268,4.83345793
4546,12,268,3.60901989
1724,12,274,2.661247579
3528,12,276,1.850820003
2041,12,279,0.185449978
2194,12,282,3.980350303
3894,12,288,3.229982875
4567,12,302,0.934408589
1734,12,307,1.565015767
215,12,309,3.303789616
4494,12,323,2.656632169
3240,12,329,0.185980564
2,12,336,2.320725852
3312,12,339,1.48045248
1224,12,342,2.523964061
1610,12,348,1.785508905
1278,12,352,3.025677774
619,12,369,2.054855613
4258,12,375,3.748425048
4526,12,387,0.569217553
4987,12,387,0.32868251
2075,12,388,0.249298047
94,12,390,4.272428581
38,12,392,4.48919539
3344,12,392,2.89857531
370,12,401,1.403282423
140,12,406,2.313507015
4570,12,419,3.531474166
1777,12,420,4.566841903
4512,12,422,4.23957623
3416,12,424,1.781256204
4745,12,426,2.37962528
1123,12,427,0.994472994
4123,12,429,3.490957839
1884,13,10,0.15365478
2096,13,11,0.849205411
2644,13,11,0.240822606
312,13,13,4.974229434
610,13,13,3.110868949
3277,13,13,2.344473942
3440,13,14,0.151401372
3568,13,16,3.835534253
1239,13,34,1.418861062
1466,13,41,2.163994376
2000,13,44,2.085278684
4228,13,44,4.80814408
4996,13,62,1.938473985
1304,13,65,0.32945179
3544,13,65,1.922162993
1124,13,68,4.161359786
3389,13,70,4.579291245
3477,13,72,3.610786638
2696,13,81,2.516292481
420,13,84,1.092318869
4800,13,85,3.095644303
3056,13,86,0.216604632
727,13,92,2.712257642
2463,13,92,3.223424391
1769,13,99,3.212934975
425,13,100,0.76290329
1611,13,105,2.743734659
37,13,107,4.942843978
477,13,110,0.2833805
3038,13,116,0.694017772
4834,13,131,3.060332287
3536,13,140,3.000281253
16,13,146,1.558464012
3535,13,150,2.191245859
2528,13,161,1.134331778
1205,13,182,3.387763053
744,13,194,3.823631591
3526,13,194,4.757065918
1189,13,210,1.412787877
3132,13,210,3.507108095
4277,13,211,1.91320041
1523,13,213,2.773131804
485,13,214,2.978690903
1921,13,218,1.559745485
2031,13,224,0.936045452
3424,13,225,1.094148947
4712,13,235,0.570041537
4026,13,239,1.080219307
1895,13,242,4.813891035
4847,13,242,4.175901777
824,13,244,2.574029297
2049,13,245,1.253719872
2152,13,248,0.157693327
210,13,260,2.457352157
2615,13,264,3.866716478
1547,13,266,0.406488728
2948,13,267,4.906839274
3937,13,279,3.208711537
1027,13,297,2.240284318
3613,13,301,1.69890475
2179,13,305,0.995063827
4186,13,309,0.674145519
4758,13,309,0.8235457
1634,13,310,0.323752839
3760,13,317,0.251481749
979,13,323,3.913061405
820,13,327,4.991102692
1165,13,327,0.922324742
2907,13,327,0.581759852
2973,13,333,3.493841055
3509,13,341,2.576728431
1176,13,344,3.493086808
637,13,348,3.386505806
1645,13,353,0.977060136
3881,13,354,2.138854165
1374,13,359,3.912822682
4598,13,363,4.845339112
2784,13,367,3.481959135
4356,13,370,3.798686966
730,13,373,1.230174626
2662,13,375,3.561795414
588,13,391,4.244022098
574,13,392,1.666612931
1608,13,394,4.359322951
2213,13,397,4.868442901
1628,13,398,4.158921922
2624,13,398,0.85878858
1693,13,413,3.247611693
3010,13,418,0.311899304
2573,14,16,3.953489163
4861,14,18,4.074111935
3435,14,22,0.884715393
4965,14,22,4.741703569
695,14,26,0.950574001
1451,14,41,4.73406724
1168,14,49,3.51106654
1072,14,54,2.91794674
1656,14,60,3.885033978
4811,14,63,1.940710263
2056,14,64,4.309961063
4818,14,78,2.565007964
22,14,80,4.511498691
917,14,84,4.393892344
4161,14,89,4.421861388
4580,14,89,1.79608745
1366,14,93,2.084547799
997,14,101,3.902417846
2063,14,101,4.492537444
4848,14,101,2.910605862
1535,14,104,0.101196585
2208,14,108,1.160701565
3609,14,108,2.646741605
2468,14,109,3.350316253
4781,14,111,4.339706041
4742,14,112,3.81761557
837,14,116,0.758151902
2779,14,121,4.99518979
892,14,126,1.639077486
1570,14,129,4.559650321
4951,14,130,4.568316667
753,14,131,0.737057832
2524,14,131,1.991168686
237,14,136,3.8576266
3589,14,139,2.992204709
2559,14,148,1.08502637
1510,14,153,4.472056996
2144,14,153,3.560524561
2148,14,154,4.705747826
2129,14,158,0.13397479
1458,14,165,1.293850824
3543,14,165,3.835528971
2430,14,167,2.764523667
2157,14,173,2.177515471
4146,14,182,2.777701082
861,14,195,0.892287931
698,14,220,4.496235482
2352,14,230,3.543586764
2599,14,237,4.004612583
3023,14,237,3.547658724
4464,14,238,4.021249689
3777,14,239,4.718449728
1327,14,256,1.626360512
2904,14,257,1.031625508
2102,14,259,2.259077582
342,14,265,0.265856267
4515,14,268,3.139693823
2732,14,279,3.821933787
209,14,286,4.580067314
2206,14,287,1.659899238
2857,14,289,3.471819906
2501,14,294,2.755636061
2873,14,294,2.03377581
2001,14,296,1.11212004
283,14,301,1.638057995
4060,14,301,3.287331713
2303,14,305,1.260800229
1121,14,309,0.966970262
3485,14,310,4.352543756
3338,14,321,1.604032432
4697,14,323,2.673374037
2098,14,327,4.621488953
792,14,328,4.041872999
1182,14,331,4.661616933
272,14,336,4.746437319
4379,14,336,3.014833505
2616,14,341,3.125871082
4924,14,341,1.983493689
467,14,344,3.264473339
2232,14,346,2.738315729
448,14,347,0.802078767
1864,14,358,4.274155013
4109,14,360,3.761451231
2985,14,370,0.511577827
3150,14,370,1.382786057
4888,14,374,2.299378166
811,14,375,0.774554027
4935,14,379,0.256816632
98,14,384,3.062306341
3315,14,384,1.24513741
1452,14,395,1.679670594
3417,14,403,3.467214916
1122,14,409,3.845423291
484,14,414,3.983116383
3890,14,417,0.563634819
3493,14,419,0.104374535
635,14,420,4.169030742
4288,14,426,2.771024176
378,14,433,1.357318368
4351,14,433,4.306117675
1171,14,436,4.312392283
4641,15,3,1.222550893
2082,15,17,0.335557612
76,15,23,1.905685357
2997,15,26,1.446871815
3834,15,36,3.691482614
4427,15,36,0.271427632
123,15,47,1.515012882
303,15,47,3.707977048
4545,15,53,2.036623696
4609,15,56,0.415883113
150,15,60,4.474347041
1405,15,72,4.782121843
108,15,73,1.01582197
3848,15,75,3.343800406
4273,15,76,3.641423836
2264,15,77,2.330906577
14,15,81,3.360869211
4776,15,83,4.649764055
3082,15,93,0.754706824
1137,15,97,4.936200704
3095,15,97,1.038681387
735,15,98,2.067063835
2753,15,99,2.070970326
4909,15,99,2.127055554
2572,15,102,1.325213728
2214,15,109,3.242133407
1222,15,117,1.151444098
1785,15,121,0.338628131
1267,15,130,4.025771408
3607,15,133,4.52177792
4902,15,133,1.357419165
1368,15,139,0.565572373
749,15,141,2.1366135
2273,15,144,4.574294969
1100,15,153,2.795913545
2009,15,154,3.447883485
3439,15,155,3.76883021
2971,15,159,0.531165908
4476,15,161,3.790167195
2809,15,164,1.259639828
1807,15,169,1.229009741
3353,15,175,3.889558096
4934,15,179,2.559301152
2342,15,183,1.334053615
2551,15,184,1.328055535
4938,15,185,3.764683616
1489,15,187,3.330094099
2512,15,187,1.708289273
4711,15,187,4.534817145
4444,15,188,1.552305391
4981,15,194,3.31182778
879,15,203,2.514798293
2775,15,216,3.645140289
3227,15,218,3.211677374
111,15,220,2.037662148
2555,15,224,0.951483793
2587,15,224,1.871262832
2668,15,224,4.557749586
4176,15,238,4.401760765
3500,15,247,0.514748212
2769,15,264,0.139803539
2117,15,269,0.130272858
666,15,273,2.086847278
3400,15,281,3.844102749
4756,15,281,2.432776018
309,15,286,0.978029614
4436,15,289,4.44003687
3034,15,296,2.66133905
31,15,301,3.98167532
2100,15,302,3.711287169
2773,15,302,3.966538143
1940,15,303,3.549035219
3519,15,306,3.554432569
2998,15,310,0.777275757
3843,15,311,2.837157369
2771,15,312,3.102425837
1054,15,314,4.970334318
4871,15,316,2.161509237
2114,15,321,2.465040542
3549,15,322,1.87215459
4790,15,323,1.439897568
2199,15,324,0.219915465
3232,15,325,1.655102284
2104,15,328,4.854244857
319,15,336,4.961221206
3508,15,356,0.620198684
549,15,362,4.446716024
806,15,368,0.195595627
1964,15,368,2.123644662
1328,15,373,4.929279754
3518,15,376,2.588943719
4655,15,377,0.775177983
668,15,383,1.088269624
3969,15,384,2.317100371
1832,15,387,0.824752446
1355,15,389,2.245984048
4994,15,399,2.107793943
3480,15,405,1.963810144
3768,15,405,2.321246633
3754,15,411,3.821711855
694,15,420,4.049790978
1746,15,436,3.775295842
153,16,5,4.88014181
107,16,6,2.318771184
127,16,6,3.114444301
1987,16,7,4.378120302
4179,16,19,4.039104514
2818,16,34,4.950440819
4629,16,36,4.097936446
4044,16,41,4.944420666
533,16,46,2.226226738
3045,16,56,3.339392662
197,16,61,3.91069004
999,16,64,4.472831261
4370,16,67,0.333309898
4912,16,76,2.185712034
325,16,83,4.704840993
3260,16,85,1.88837526
4693,16,91,1.515995535
3214,16,92,2.681037579
2201,16,98,3.073656282
1294,16,100,0.728623531
372,16,105,1.329545152
1377,16,108,2.836900077
3652,16,108,4.112762428
1755,16,112,1.308391147
2945,16,112,3.907436438
1220,16,121,2.332504045
3354,16,133,2.986063141
4353,16,152,3.427496117
431,16,157,2.661657283
3404,16,163,3.276122543
2713,16,164,1.988643992
4621,16,165,4.469790917
738,16,175,3.974987047
3990,16,176,3.070883218
675,16,180,0.338862448
3994,16,185,1.069744818
447,16,187,3.428099045
3864,16,189,2.918008736
1272,16,193,1.762329042
4770,16,193,1.730178722
1096,16,197,2.111372548
652,16,208,3.367311473
1644,16,208,4.49743911
2498,16,212,2.047723938
1248,16,214,2.877950741
41,16,221,1.760899413
2801,16,227,3.740849137
2983,16,227,3.948107169
2203,16,243,0.549843152
1768,16,247,3.024232545
2899,16,251,1.786532347
2255,16,253,3.410613565
2707,16,259,4.980154251
4023,16,259,4.063191024
137,16,263,3.805566113
2826,16,264,0.404271692
271,16,270,3.60962965
581,16,275,3.791996233
1204,16,280,1.151656676
3823,16,281,3.537650231
1266,16,296,2.048697038
3545,16,315,3.34273098
2390,16,317,3.941175765
4229,16,328,2.27150156
1208,16,329,3.31029514
2193,16,356,4.286655915
655,16,372,3.042771219
2407,16,373,3.917252439
3861,16,378,2.687957503
206,16,390,4.001020189
1482,16,392,2.192740553
3494,16,392,1.397145822
2002,16,400,4.104872058
2509,16,401,4.387894429
3415,16,403,4.463879722
4974,16,405,3.199228007
3172,16,412,2.540774705
1707,16,413,3.476965141
662,16,417,1.874509994
18,16,419,1.238402387
1818,16,422,3.936549758
4265,16,424,1.626900446
128,16,429,2.70021206
3324,17,9,3.680464352
2523,17,11,2.258521372
3513,17,11,4.778353735
3724,17,17,2.248683501
265,17,19,0.286798579
725,17,23,0.363717083
4434,17,29,2.985083724
4853,17,33,0.220411006
345,17,37,2.971487825
4394,17,37,1.466520968
2034,17,38,3.176872065
330,17,49,0.942281467
1810,17,49,4.404148917
1821,17,49,0.461756825
4517,17,52,4.626725546
4100,17,56,2.750335255
838,17,57,0.996793043
2675,17,63,0.202865698
2332,17,66,4.656329013
3632,17,67,3.990071517
500,17,73,1.369917739
1689,17,73,1.690041772
4110,17,74,0.236298779
3381,17,75,0.204342621
720,17,76,1.71709483
1517,17,76,3.347074246
1163,17,77,3.867084709
2508,17,84,4.34263499
4210,17,89,0.781799097
4317,17,90,3.587956715
461,17,102,3.377588949
3974,17,102,4.868118482
4838,17,102,2.493302933
3872,17,106,1.884222492
3472,17,107,4.057328577
1994,17,108,2.316207129
3187,17,114,0.629453761
4594,17,116,2.10584284
2776,17,123,2.026149722
1762,17,125,0.690657039
3185,17,125,2.437642383
421,17,130,2.488845693
1302,17,135,1.183746439
2952,17,135,4.961666055
3736,17,139,4.431903426
536,17,140,0.964909609
989,17,140,3.866192362
290,17,148,0.854525424
1252,17,149,1.066304546
831,17,150,2.269490128
1034,17,152,2.214529003
3322,17,153,1.068027346
256,17,160,3.21255303
3815,17,161,1.247118682
3487,17,175,3.826493795
3459,17,180,2.886921107
1960,17,183,0.940145425
3997,17,189,2.557321507
658,17,195,1.31730157
3111,17,200,4.06452511
502,17,209,3.058139512
104,17,214,2.634654222
175,17,214,3.651692574
4620,17,223,3.247439073
3734,17,225,4.962398239
4404,17,227,0.388451545
2428,17,228,0.94156005
2414,17,230,4.002256522
3192,17,230,4.869449793
1429,17,241,0.842223768
1403,17,248,0.911098361
786,17,249,1.318962412
399,17,259,3.666978882
1714,17,264,2.559644291
2221,17,265,1.432723108
2293,17,265,2.791266039
6,17,275,3.602243318
4407,17,277,0.227526779
2539,17,284,0.698724415
380,17,285,0.270420614
4581,17,286,2.147220117
3658,17,289,1.720997051
314,17,292,4.08168351
408,17,292,0.607432908
3982,17,299,2.066907155
4259,17,300,0.837353405
3156,17,304,4.612982686
661,17,312,4.631716556
1859,17,318,1.728387335
883,17,319,4.013051112
3104,17,322,1.82728266
2391,17,325,4.868903202
3294,17,325,4.707427014
296,17,326,4.890036649
4802,17,328,3.232728056
3037,17,329,3.838906962
3512,17,341,0.397942749
1180,17,344,0.882274119
1549,17,349,0.191912398
3919,17,358,4.236737157
4527,17,361,0.368886527
2522,17,363,1.49655294
4881,17,372,4.9399599
1446,17,376,1.345783768
3957,17,376,2.51102646
911,17,377,0.973103936
4604,17,387,3.865561451
1353,17,392,3.658981116
3570,17,396,0.253066582
4425,17,397,3.81100495
4121,17,402,2.011459701
191,17,403,2.296053485
554,17,405,4.674294155
3373,17,405,1.156957444
2292,17,408,4.572917657
2730,17,417,4.274130026
2698,17,420,2.897739059
4489,17,427,0.267410452
2791,17,428,3.528069616
4642,17,432,3.493668995
4628,18,3,1.260479211
3378,18,10,4.050010252
835,18,13,4.916211004
1006,18,13,0.436917664
3258,18,18,0.644306396
2295,18,20,4.965902888
3017,18,27,1.448058574
1441,18,30,0.637520665
3311,18,42,2.084887248
103,18,47,1.116999649
136,18,50,1.118540671
4058,18,51,0.716131028
2591,18,63,3.824284024
3684,18,63,3.547686799
3595,18,64,1.91565772
973,18,67,2.521170161
1598,18,70,0.912572571
1692,18,87,3.915274837
476,18,99,2.748816139
4648,18,100,4.952461682
646,18,101,4.645617318
3228,18,109,3.170278549
4011,18,110,0.331778898
3239,18,114,0.508911653
4826,18,119,0.854794089
33,18,149,0.889955038
3161,18,149,4.061012447
3564,18,154,1.657847889
2252,18,158,2.603650255
3729,18,158,2.523320911
34,18,163,0.578477316
752,18,164,1.621876292
1710,18,176,0.665489964
2254,18,176,2.674737909
851,18,185,4.272005129
2371,18,186,2.99755865
3441,18,192,1.238267508
4474,18,198,1.5241051
1071,18,202,0.910510465
599,18,215,0.516719296
4083,18,224,3.94150999
2190,18,227,0.448365788
1594,18,228,4.656352151
2530,18,243,2.931668385
1091,18,245,2.306707894
2016,18,250,0.435692788
4250,18,250,4.948665097
520,18,255,1.59993144
736,18,259,3.413115868
4555,18,260,1.834029427
893,18,261,3.245313671
3242,18,267,0.525338094
4149,18,268,0.510152402
2943,18,276,1.227727082
2207,18,277,3.912957532
2004,18,278,0.415176617
3693,18,281,1.821566555
3484,18,284,0.347972597
2680,18,298,3.925711955
3857,18,317,4.337975528
4242,18,319,3.305443038
489,18,321,0.209997662
3859,18,322,3.763252123
2767,18,323,1.399039822
1946,18,344,1.838573198
4192,18,346,3.733558796
1210,18,350,2.306004511
435,18,355,1.554605991
1068,18,356,1.711452878
2287,18,360,2.918854985
4618,18,363,1.00373693
660,18,372,4.40636243
524,18,373,4.270050909
395,18,380,3.476865439
2369,18,385,0.887482546
4441,18,393,4.352067227
266,18,403,1.336913583
1641,18,403,1.668591766
4082,18,406,3.388159662
3889,18,415,0.730313235
1110,18,425,0.859041629
1957,19,1,2.052652992
4492,19,4,1.588100826
3975,19,6,0.706468537
4611,19,7,1.2983135
479,19,11,3.794338337
3981,19,25,2.923084786
4681,19,26,4.624734667
1520,19,28,3.522526503
2274,19,31,1.365423518
1117,19,32,4.968528464
2953,19,41,2.997639717
3149,19,47,3.228424519
4116,19,54,2.638129429
4784,19,56,1.460046614
4984,19,58,0.767937862
556,19,62,1.553190704
1349,19,69,1.814499038
116,19,70,0.849193216
3320,19,70,0.17451653
638,19,75,0.157184465
3624,19,75,2.848790747
1126,19,86,4.331649303
1407,19,86,1.764575988
2894,19,87,1.866029158
4395,19,89,4.985498785
2387,19,91,3.483690432
2636,19,92,0.149501184
2821,19,95,2.273234724
4553,19,97,2.114372298
3365,19,98,3.291320279
4202,19,103,1.413375064
4336,19,104,1.521217956
3473,19,107,3.53751597
1934,19,113,1.41460857
1886,19,115,1.713681358
1983,19,115,2.713777052
2006,19,122,2.238421533
4021,19,130,0.309941775
2150,19,131,1.405018958
2044,19,143,0.43530501
4866,19,144,0.384815217
887,19,146,1.349016736
4055,19,146,0.229635169
4561,19,154,2.568966707
1282,19,158,0.523999132
4887,19,159,0.884410495
1350,19,160,2.085133873
2975,19,165,3.978498311
1293,19,168,1.815243656
3211,19,170,4.184465432
3833,19,173,1.088559936
133,19,175,1.043618401
2629,19,176,0.848859262
184,19,179,4.83117424
508,19,186,0.730781315
2649,19,194,2.972803011
4135,19,194,3.00134869
1371,19,195,3.843949463
4002,19,196,0.245890569
3070,19,199,3.153984745
1396,19,206,0.210644163
1556,19,210,3.17061492
2379,19,211,4.520586528
523,19,214,2.973375758
260,19,224,3.277413636
3752,19,224,2.929084001
2954,19,225,4.279051761
2921,19,244,4.311470312
4092,19,247,2.792184168
1004,19,251,3.852738863
905,19,258,2.793744367
1806,19,258,1.06943661
3757,19,259,4.144744381
946,19,260,4.529669203
1335,19,273,3.121862216
3665,19,273,4.202546277
2234,19,276,1.652337422
3578,19,282,3.392779158
3278,19,294,0.14435001
3796,19,296,1.181548024
1518,19,297,2.540951827
91,19,303,1.001306199
2597,19,307,3.109219213
3744,19,318,0.486576882
4386,19,321,2.66085388
2012,19,327,4.797428881
2278,19,328,1.395743478
1809,19,348,3.990622412
1885,19,348,4.377403842
4005,19,357,4.284897003
381,19,362,3.772524637
1321,19,362,4.287894275
2421,19,364,2.88152803
151,19,376,0.516476021
162,19,376,0.373661963
3917,19,386,4.236527082
4703,19,389,1.062553664
2959,19,396,4.64571507
4344,19,400,3.214036155
1037,19,404,2.152045636
3089,19,405,1.233550037
4856,19,406,4.275035317
3827,19,413,4.328935322
3371,19,420,1.391721715
2752,19,423,3.315753903
1657,19,425,2.560796968
158,19,429,2.373674352
3103,19,430,2.524077969
4562,20,3,2.589667839
1613,20,12,3.568380426
1424,20,16,3.745176447
4447,20,16,0.570445409
329,20,17,0.408894374
1259,20,17,0.209825932
3219,20,20,2.075733769
3569,20,26,4.44826347
2989,20,31,0.250542793
4493,20,32,3.290398079
4246,20,44,0.45276843
4167,20,45,3.475546365
3675,20,53,3.510446362
3284,20,68,3.300781844
3237,20,70,1.961237149
671,20,75,2.514601347
2705,20,86,0.950405522
2176,20,87,2.521002508
4200,20,89,3.153267658
1311,20,90,3.128450165
3191,20,96,3.142117308
1654,20,98,1.684332775
2620,20,100,4.071249422
2042,20,104,2.459037163
239,20,109,4.123364128
935,20,117,0.485847764
699,20,121,4.00798415
3745,20,124,4.402818116
2864,20,125,4.467424613
2266,20,126,3.355420133
3041,20,137,4.398424491
247,20,141,4.964384801
2186,20,145,3.740871788
3287,20,151,2.224894719
2151,20,152,1.736128579
2690,20,154,1.006618435
3251,20,157,1.006681937
3019,20,158,4.179626884
1631,20,164,4.005772938
626,20,167,4.328526533
1646,20,172,2.343144689
4825,20,175,2.882074231
627,20,178,0.831449112
4689,20,186,0.680674498
2187,20,187,2.721384368
2757,20,188,2.430826299
1202,20,189,2.428788781
4678,20,202,2.811488383
2348,20,205,2.544321645
3780,20,209,2.226298594
1088,20,213,4.894437407
1671,20,221,0.529019349
3611,20,221,1.466641578
1094,20,225,3.279073927
1245,20,227,0.361855661
1,20,239,0.908191001
4614,20,243,2.625867811
2706,20,247,0.556173122
2338,20,254,0.192232165
4047,20,257,0.731863492
1326,20,263,4.756152407
3420,20,266,3.268094799
3818,20,270,2.722629083
1956,20,273,1.344615902
4155,20,275,3.689992876
2851,20,278,0.733749465
4384,20,284,2.569560992
2023,20,285,0.770111742
4031,20,285,4.289146052
2863,20,286,1.089453679
1662,20,297,1.523020224
2715,20,298,2.913456309
3952,20,302,0.68675898
3425,20,304,4.53990049
492,20,307,3.480352869
4144,20,310,1.500533351
4313,20,310,4.563295756
2549,20,311,2.676439303
3920,20,311,3.399954877
826,20,312,2.925488522
1021,20,312,4.627701482
4669,20,316,4.169147516
3062,20,318,2.621365541
1301,20,328,0.708497584
32,20,335,3.834438155
437,20,336,3.754788332
384,20,340,3.563116423
2236,20,345,1.761698575
277,20,350,4.622731453
1362,20,352,2.383649886
3746,20,353,2.644870866
1889,20,362,3.824424437
4253,20,369,1.158410786
3774,20,372,1.528590038
1438,20,376,1.359297711
566,20,383,2.577923814
1930,20,385,1.309849684
679,20,387,2.244392037
4568,20,389,4.63528181
904,20,396,2.193210467
1896,20,405,0.588972829
1336,20,417,1.906217035
365,20,419,0.208576003
2955,20,423,2.605238862
505,20,425,3.902783944
3075,20,430,4.264740256
2311,21,9,1.659644846
4967,21,15,4.364078334
1418,21,16,4.732008181
4237,21,20,0.99409378
3673,21,21,0.821184608
516,21,25,0.334132419
789,21,30,4.376585909
2889,21,35,0.121325772
1980,21,37,1.608889371
2692,21,37,2.966318243
1941,21,38,4.617167133
515,21,39,3.118376501
3142,21,43,3.365943417
975,21,51,3.783201399
4334,21,59,0.168029354
1400,21,62,2.891385795
100,21,66,1.065886551
1897,21,66,1.449393092
4908,21,68,2.353030906
1829,21,70,1.057703544
1767,21,79,4.337040317
3798,21,87,2.863886804
4033,21,89,4.685474678
3560,21,92,3.3857374
1615,21,93,1.573262997
2487,21,100,4.046914915
1858,21,101,2.4639885
1878,21,102,3.380356834
405,21,104,4.280056434
1256,21,110,3.239107393
1468,21,122,4.718053474
3052,21,124,2.581794532
780,21,127,3.634751241
4338,21,138,2.922697259
3468,21,154,3.21009421
2449,21,157,4.388359235
2960,21,161,0.979675109
1839,21,165,2.279883631
2373,21,166,2.162346286
731,21,172,0.693143238
1384,21,177,0.17700398
2956,21,182,1.398052642
4086,21,183,2.884828183
2685,21,184,1.141148227
4142,21,189,1.929278956
1093,21,190,3.254906355
2464,21,192,1.277373223
3510,21,195,3.673986808
908,21,203,4.304106316
4701,21,204,3.115004019
721,21,210,3.912093882
2683,21,212,0.434032829
3941,21,219,0.771277359
844,21,222,0.506293695
1032,21,222,2.320859756
4960,21,224,0.8191716
4487,21,228,4.299775878
1276,21,234,4.648732806
2350,21,239,4.884613428
2916,21,243,3.819403934
4911,21,244,3.943949658
4106,21,250,4.562900255
1286,21,253,3.073714297
501,21,254,2.712997063
3916,21,257,2.665957071
375,21,259,0.524936037
4885,21,259,1.44350402
2883,21,264,0.232386938
685,21,270,0.46592488
2621,21,270,3.022788698
117,21,273,0.277979561
4907,21,274,1.476138818
4448,21,278,1.223798816
1434,21,280,3.834113775
2106,21,283,4.112688154
4738,21,288,3.257461979
4651,21,289,3.270208081
2872,21,291,0.807787572
2726,21,299,4.566351818
4488,21,309,1.896385963
4796,21,310,2.420770483
514,21,313,3.083119957
2057,21,328,3.016546009
1835,21,333,3.129017931
2059,21,335,1.689446378
2317,21,339,4.974883078
1358,21,342,1.450500525
2084,21,345,3.970611021
4645,21,346,0.627192228
4696,21,350,0.720705222
4405,21,355,0.431630996
496,21,356,4.767292179
3345,21,356,0.565213046
3786,21,359,3.409306123
4842,21,362,4.819190714
3973,21,364,1.5493218
3133,21,369,2.606071927
2845,21,377,2.655093509
2270,21,383,1.153189191
369,21,402,3.399643323
3310,21,404,2.639456765
4481,21,405,2.551047503
3229,21,407,0.939510693
3846,21,407,3.101801188
2762,21,409,3.249715021
2660,21,415,0.501034619
216,21,421,0.479579979
2051,21,421,2.845983032
1098,21,429,0.535042175
586,21,435,1.098280845
607,21,436,4.413715621
1348,22,6,3.788306885
2381,22,9,0.760231783
2103,22,14,2.864515276
1579,22,21,2.948651917
3299,22,22,0.933378096
62,22,25,4.541442177
2871,22,30,4.552444611
1253,22,33,1.971548122
2242,22,37,1.149861706
1082,22,39,0.28719482
1412,22,46,3.810016464
4554,22,54,1.219708655
1167,22,56,3.456141657
3329,22,58,1.168658611
4197,22,60,1.144750381
2229,22,85,0.311699247
35,22,89,4.572564515
4551,22,89,4.260992305
1440,22,95,2.622699611
4115,22,106,3.617639705
99,22,119,3.173757258
3830,22,120,2.724849932
1519,22,121,3.50447922
761,22,125,2.381914335
2825,22,131,4.736760497
712,22,141,4.822568648
3114,22,149,1.674863967
3979,22,154,2.50106663
29,22,173,0.660386516
471,22,175,2.106085747
1254,22,176,3.899203186
4388,22,178,1.225483207
4534,22,180,1.150127482
3135,22,186,4.935899226
4579,22,188,2.979457565
2717,22,201,3.099703024
2064,22,204,0.869829937
2454,22,214,2.32467325
3779,22,218,4.848628435
4296,22,220,2.941973208
1527,22,222,4.669513151
654,22,224,2.52998162
2243,22,226,0.723454009
4830,22,230,4.011927241
1687,22,231,4.509623545
2659,22,234,0.960743232
2323,22,236,2.017062782
1501,22,250,3.20100226
2218,22,250,2.601881291
2005,22,251,3.970005941
4198,22,253,1.532317559
3470,22,256,0.284687941
952,22,267,2.59219005
3719,22,267,4.819171564
4376,22,268,4.211660614
4544,22,271,1.684995894
847,22,272,0.469174208
3773,22,272,1.778050127
4267,22,295,1.717596077
193,22,302,2.646396682
1546,22,302,3.800295611
1899,22,302,3.467104301
4558,22,308,4.064343048
1653,22,314,1.258750185
2645,22,316,3.982316037
1218,22,318,4.416534832
469,22,320,3.154904636
4865,22,321,3.26543074
3868,22,325,2.518565229
4491,22,331,4.318338211
2354,22,333,2.668830674
3430,22,337,3.009273729
4998,22,338,0.168586247
546,22,344,4.418690042
830,22,345,4.261870546
642,22,346,0.125898062
1571,22,347,3.354835296
1550,22,351,2.873108236
647,22,354,1.626717213
54,22,368,4.893201917
709,22,387,1.786352054
3873,22,390,2.287172496
75,22,397,1.166035467
126,22,398,2.961746841
2400,22,400,3.965453517
3147,22,400,2.05755794
2709,22,404,3.65639848
1337,22,405,2.917783874
295,22,409,1.656969316
778,22,410,4.414186886
3856,22,413,3.15119144
4916,22,413,1.851345085
4352,22,414,3.398761
4695,22,416,3.782820795
3832,22,420,3.548858709
2258,22,423,0.923288684
1729,22,431,2.07299031
1822,23,9,3.724695248
3164,23,10,1.749684349
932,23,13,0.285551176
85,23,14,4.701299825
3236,23,14,3.461679787
2135,23,24,0.945081692
1228,23,27,0.907124854
1064,23,28,0.431300888
724,23,30,4.438656532
3792,23,30,2.676742111
584,23,32,0.946421259
287,23,35,4.587381211
915,23,41,2.675075953
1783,23,45,4.432468875
3950,23,52,3.522543624
